customer_id,group,revenue_pre_w1,revenue_pre_w2,revenue_pre_w3,revenue_post,engagement_score_pre_w1,engagement_score_pre_w2,engagement_score_pre_w3,engagement_score_post,support_tickets_pre_w1,support_tickets_pre_w2,support_tickets_pre_w3,support_tickets_post,customer_churned,new_customer,region,device_type
CUST_003204,Control,40.61,57.31,33.63,41.89,32.97,60.06,46.28,39.66,4.22,5.71,3.37,2.2,1,0,West,Desktop
CUST_004560,Control,119.22,96.16,120.5,116.83,46.16,55.28,54.54,47.77,5.97,5.62,3.63,8.78,1,0,North,Mobile
CUST_001966,Control,21.54,21.54,19.8,17.1,43.38,47.34,49.9,55.38,3.48,6.6,3.02,1.25,0,1,South,Mobile
CUST_001220,Control,22.61,24.87,26.59,34.3,42.48,51.54,52.86,49.33,1.07,2.61,2.38,0.57,1,0,South,Desktop
CUST_004410,Control,10.11,19.8,3.91,6.92,54.58,58.74,43.27,48.05,4.54,5.12,5.14,3.02,0,0,North,Mobile
CUST_007690,Treatment,8.79,22.4,29.63,37.52,28.18,37.31,52.81,53.48,5.98,5.53,3.57,5.76,0,0,West,Desktop
CUST_009406,Treatment,10.28,21.53,37.71,23.29,48.01,44.5,37.3,34.76,4.32,3.44,5.09,4.98,0,0,West,Mobile
CUST_001936,Control,70.18,80.43,88.1,94.35,69.23,41.68,41.66,41.34,1.08,1.79,1.97,0.0,1,1,West,Mobile
CUST_003754,Control,62.65,62.02,53.02,68.22,43.85,58.04,57.73,48.2,7.09,5.06,4.57,3.79,0,0,South,Desktop
CUST_007489,Treatment,37.15,36.24,44.01,42.45,61.03,51.01,51.44,50.29,2.08,0.99,1.42,3.27,0,0,South,Mobile
CUST_003258,Control,39.81,52.61,51.92,50.32,45.17,45.6,47.98,41.96,0.77,1.96,0.46,0.0,0,0,East,Mobile
CUST_006097,Treatment,46.43,46.65,44.93,62.22,53.39,64.13,68.65,66.01,3.1,2.03,4.2,3.35,0,0,East,Desktop
CUST_004525,Control,38.53,46.04,34.73,62.83,48.17,42.72,44.03,50.65,3.76,0.0,2.7,1.22,0,0,North,Desktop
CUST_003086,Control,28.4,50.58,52.9,60.1,36.46,54.76,61.26,68.03,6.63,8.06,5.07,7.57,0,0,North,Mobile
CUST_007606,Treatment,295.11,290.95,319.9,337.26,56.08,43.05,61.04,64.41,5.2,4.57,1.72,2.51,0,0,West,Desktop
CUST_005559,Treatment,39.8,36.41,36.4,33.84,40.64,64.81,43.72,45.36,2.4,1.65,3.73,1.48,0,0,North,Desktop
CUST_007198,Treatment,34.67,38.91,33.14,31.31,50.1,38.17,58.49,62.28,4.95,2.87,4.33,2.22,0,0,West,Desktop
CUST_000063,Control,67.16,76.52,88.71,82.79,37.13,73.34,48.02,44.59,5.69,1.06,2.09,0.34,0,0,West,Desktop
CUST_001374,Control,2.48,3.74,11.99,5.52,39.54,58.39,59.56,63.0,2.61,0.19,1.06,1.65,0,1,East,Mobile
CUST_007870,Treatment,147.17,152.6,154.66,149.32,56.81,37.46,39.35,46.87,0.15,0.15,0.0,2.19,0,1,North,Desktop
CUST_008397,Treatment,107.43,83.64,100.09,128.61,27.77,37.16,60.52,58.11,4.16,1.02,2.89,1.59,0,1,West,Desktop
CUST_005102,Treatment,27.47,29.83,10.7,20.97,64.88,61.87,66.28,64.71,5.1,2.07,2.5,2.35,1,0,West,Mobile
CUST_003078,Control,23.82,13.6,7.98,5.12,49.2,50.6,45.63,42.29,1.38,1.89,1.5,2.55,0,0,South,Desktop
CUST_009863,Treatment,12.66,11.1,0.0,0.0,49.25,60.87,58.73,55.92,4.59,6.08,3.78,3.95,0,1,South,Mobile
CUST_005623,Treatment,21.74,3.28,21.69,0.0,37.51,47.47,60.25,62.84,1.98,0.6,1.2,2.64,0,1,South,Desktop
CUST_007906,Treatment,18.18,20.27,27.46,33.97,53.5,43.28,46.87,50.45,2.35,1.32,3.13,2.13,0,0,South,Desktop
CUST_008035,Treatment,67.18,77.87,76.32,80.61,43.5,41.02,37.2,44.44,4.02,3.58,0.0,4.34,0,0,West,Desktop
CUST_008250,Treatment,17.85,12.69,28.48,25.5,48.65,55.82,50.92,50.49,3.35,1.3,3.03,2.32,0,0,West,Desktop
CUST_001376,Control,0.0,0.0,0.03,2.11,44.31,42.59,41.8,40.24,3.67,3.1,6.82,2.63,0,0,South,Desktop
CUST_001815,Control,84.77,85.88,92.08,110.69,39.78,48.9,30.2,42.8,3.87,0.72,2.5,2.01,1,1,South,Desktop
CUST_009852,Treatment,16.5,22.4,7.17,30.68,57.06,44.41,52.95,54.12,0.0,0.0,3.57,2.93,0,0,East,Desktop
CUST_009506,Treatment,133.5,124.19,142.9,155.85,37.78,51.98,57.37,47.73,5.57,7.99,5.5,7.76,0,0,East,Tablet
CUST_002837,Control,7.15,10.87,0.0,11.63,60.18,46.4,65.6,66.2,3.63,2.59,2.57,1.48,0,0,East,Desktop
CUST_001170,Control,61.27,62.85,56.37,74.73,55.38,53.31,54.62,61.53,2.76,2.0,3.24,5.21,0,0,South,Desktop
CUST_009930,Treatment,21.2,19.18,15.1,22.1,30.12,44.46,64.61,74.96,4.76,2.17,3.41,2.29,0,0,East,Mobile
CUST_008487,Treatment,38.02,35.07,37.69,26.71,38.35,36.09,47.58,56.14,9.54,8.04,7.14,4.91,0,1,South,Mobile
CUST_004990,Control,27.44,37.71,44.36,49.81,52.18,45.82,52.48,44.09,6.25,6.83,4.16,6.49,0,1,North,Desktop
CUST_004499,Control,13.7,13.56,8.69,5.57,44.84,43.92,64.29,66.05,0.62,0.0,0.0,1.66,0,1,East,Tablet
CUST_008877,Treatment,19.56,34.88,23.86,14.66,54.34,49.51,48.28,53.58,10.02,11.84,7.06,4.16,0,0,South,Desktop
CUST_000671,Control,30.54,14.26,21.72,20.87,72.54,48.43,44.76,45.63,2.09,8.13,4.04,1.7,0,0,West,Mobile
CUST_009553,Treatment,23.19,33.45,24.53,22.6,51.71,57.28,50.97,55.85,4.2,4.11,2.29,0.78,1,1,South,Desktop
CUST_001758,Control,28.78,47.25,36.13,26.09,60.92,46.65,53.14,56.09,0.0,1.98,0.0,0.27,0,0,South,Mobile
CUST_001782,Control,1.06,11.03,15.32,7.75,50.87,38.23,56.33,50.81,1.17,0.74,3.48,1.84,0,0,East,Desktop
CUST_005271,Treatment,22.43,26.43,41.49,28.13,62.98,43.32,65.45,67.16,1.74,2.53,2.78,1.86,0,0,West,Desktop
CUST_008131,Treatment,138.21,149.82,143.87,157.21,57.73,72.88,37.55,46.0,4.46,0.0,4.54,0.07,0,0,South,Mobile
CUST_004427,Control,64.94,71.72,66.62,65.85,42.57,55.1,53.97,58.17,3.02,0.0,3.73,0.28,0,0,North,Desktop
CUST_001225,Control,43.39,37.0,42.91,55.0,43.25,44.69,50.72,52.7,5.62,5.32,3.14,1.57,0,0,North,Mobile
CUST_002116,Control,17.66,4.31,27.77,36.39,47.2,38.93,43.33,44.78,6.13,4.89,4.05,2.7,0,1,West,Mobile
CUST_009444,Treatment,87.32,101.14,89.85,112.9,39.47,52.14,72.06,67.32,8.7,8.54,6.64,5.67,0,0,West,Desktop
CUST_009915,Treatment,31.6,28.21,27.96,28.03,52.9,50.73,42.96,46.18,6.19,4.32,7.57,4.9,0,0,South,Mobile
CUST_009189,Treatment,17.54,21.41,13.53,18.17,41.81,60.82,50.77,59.91,3.28,1.2,1.97,2.09,0,0,South,Mobile
CUST_005437,Treatment,12.0,5.28,3.61,4.74,44.99,73.29,54.22,51.83,3.13,6.52,2.49,3.61,0,0,North,Desktop
CUST_007378,Treatment,105.72,81.53,113.12,110.68,57.96,56.06,52.87,45.48,2.29,0.13,2.31,5.24,0,0,West,Mobile
CUST_002144,Control,28.0,25.12,4.19,35.99,52.96,41.7,50.3,51.93,3.89,5.3,3.31,3.51,0,0,South,Mobile
CUST_000685,Control,64.5,79.02,53.8,64.05,40.05,51.47,53.99,45.26,7.18,3.8,2.91,3.8,0,0,North,Mobile
CUST_007473,Treatment,204.18,222.04,239.11,254.15,45.78,35.66,58.3,62.19,0.0,3.13,2.86,0.55,0,0,South,Mobile
CUST_002261,Control,10.5,4.38,7.33,16.12,42.97,52.12,37.92,40.34,8.83,7.32,6.4,4.0,0,1,North,Desktop
CUST_002865,Control,96.91,107.15,98.8,104.25,53.62,18.58,37.7,38.61,1.23,1.7,2.97,0.0,0,0,East,Mobile
CUST_006653,Treatment,34.21,25.86,43.62,35.35,55.34,40.73,67.41,68.98,2.48,2.22,4.79,5.32,0,1,East,Desktop
CUST_000082,Control,88.22,100.23,103.52,114.72,43.73,51.26,43.6,43.34,4.17,6.64,5.16,6.3,0,0,West,Desktop
CUST_009661,Treatment,3.81,7.45,13.46,14.04,45.72,47.46,74.08,77.86,5.28,4.75,5.87,4.65,0,0,East,Mobile
CUST_009725,Treatment,140.27,161.16,160.92,173.96,48.21,42.04,37.74,42.03,8.11,5.61,9.48,4.37,0,1,East,Tablet
CUST_004497,Control,23.81,13.16,45.35,33.11,55.84,29.07,60.22,57.62,4.99,3.93,2.36,5.58,0,0,East,Desktop
CUST_002690,Control,12.08,7.89,6.95,4.53,61.61,41.62,45.03,48.96,6.06,5.08,4.4,3.97,1,0,East,Mobile
CUST_008995,Treatment,867.52,909.49,925.33,1017.08,45.34,55.57,61.16,57.02,2.9,0.99,0.0,2.76,0,0,South,Desktop
CUST_001270,Control,49.7,22.66,38.39,12.1,53.43,52.56,50.82,43.48,4.8,4.16,0.02,4.83,0,0,North,Mobile
CUST_002297,Control,17.6,36.16,29.7,18.58,42.75,55.56,63.84,57.42,1.18,4.12,1.27,1.59,0,0,North,Desktop
CUST_004298,Control,72.67,82.62,90.85,88.2,61.32,49.96,36.09,34.17,4.75,3.51,4.94,3.03,0,0,South,Tablet
CUST_007135,Treatment,147.26,151.74,163.49,159.16,40.14,46.8,47.77,51.84,2.38,2.77,4.84,0.58,0,1,South,Tablet
CUST_005354,Treatment,38.16,30.14,40.05,47.81,43.99,50.85,51.29,53.19,2.23,0.48,0.24,2.51,0,0,West,Mobile
CUST_005634,Treatment,71.6,70.38,63.52,88.51,28.98,59.09,63.52,60.1,6.57,3.42,4.94,2.15,0,0,North,Mobile
CUST_009568,Treatment,16.24,15.48,7.95,10.96,60.13,55.55,46.06,44.97,3.84,5.49,3.65,3.35,0,0,North,Mobile
CUST_001790,Control,1.86,30.2,20.85,26.71,43.88,49.02,59.34,58.13,7.25,5.54,7.34,6.07,0,0,East,Desktop
CUST_000901,Control,260.4,264.77,268.11,285.44,43.24,49.26,48.67,42.62,0.0,2.83,2.91,2.49,0,0,West,Mobile
CUST_003815,Control,85.93,96.2,89.23,94.31,52.2,62.18,41.28,47.69,7.38,8.34,6.9,6.8,0,0,East,Desktop
CUST_001434,Control,117.44,119.37,122.41,129.53,43.27,63.21,52.13,46.43,3.82,5.55,4.97,4.24,0,0,South,Desktop
CUST_002807,Control,38.94,33.36,32.24,37.21,67.0,68.18,46.24,49.16,4.09,6.89,7.24,6.88,0,0,East,Desktop
CUST_000698,Control,63.15,47.59,49.24,64.78,30.34,50.94,38.75,35.75,3.36,3.2,3.0,2.67,0,0,South,Desktop
CUST_002302,Control,8.09,10.06,1.88,0.0,46.6,57.08,66.19,65.5,4.63,4.66,5.75,7.15,0,0,North,Desktop
CUST_008472,Treatment,62.85,54.04,57.36,70.47,32.9,71.99,69.11,63.36,2.51,4.88,0.0,2.06,0,0,East,Desktop
CUST_003530,Control,51.39,49.91,48.0,52.81,39.9,55.82,52.46,48.11,2.71,2.76,2.06,3.15,1,0,South,Mobile
CUST_006997,Treatment,4.04,9.92,14.29,11.04,37.76,47.03,53.43,50.83,3.56,2.49,3.38,2.74,0,0,South,Mobile
CUST_003017,Control,4.56,16.21,7.41,14.59,51.72,54.34,59.54,47.05,2.92,4.17,2.51,3.16,1,0,North,Desktop
CUST_001993,Control,92.47,96.11,101.06,122.54,53.46,40.43,54.36,51.39,0.0,3.08,2.8,1.13,1,0,South,Mobile
CUST_005228,Treatment,138.96,133.2,125.52,144.6,51.99,49.81,52.01,52.86,1.47,0.97,0.61,3.45,0,0,North,Mobile
CUST_008104,Treatment,11.88,0.04,0.0,9.9,52.02,42.19,52.14,58.91,4.88,4.81,3.43,2.59,0,0,South,Tablet
CUST_009418,Treatment,45.06,53.53,42.51,57.68,26.06,61.52,52.33,62.87,2.8,2.53,1.23,3.6,0,1,South,Desktop
CUST_009340,Treatment,46.75,52.89,54.57,67.14,52.4,54.69,45.63,48.96,1.25,0.24,2.6,3.03,0,1,West,Desktop
CUST_009142,Treatment,32.02,14.12,14.55,9.14,46.61,49.44,60.76,61.97,5.31,4.6,3.59,5.37,0,0,North,Desktop
CUST_004473,Control,13.1,23.41,24.03,28.36,51.16,51.54,45.04,40.32,8.91,2.57,4.91,6.9,0,0,South,Mobile
CUST_009646,Treatment,41.07,59.28,66.63,65.83,42.96,64.11,51.1,43.32,3.3,0.36,3.2,4.28,0,0,South,Mobile
CUST_009996,Treatment,22.03,40.05,29.26,34.9,54.25,33.97,40.86,40.66,4.6,3.86,5.0,2.26,0,1,East,Desktop
CUST_009992,Treatment,15.82,30.4,20.62,31.18,53.48,30.79,48.97,44.11,0.15,3.8,1.53,1.04,0,0,North,Mobile
CUST_005163,Treatment,21.02,38.58,43.66,26.44,54.57,56.04,50.16,45.51,4.25,3.35,3.95,4.57,0,0,North,Mobile
CUST_001969,Control,9.03,17.66,13.75,7.92,69.35,41.67,35.47,44.3,1.73,4.22,0.94,0.65,0,0,South,Mobile
CUST_006584,Treatment,92.83,102.96,97.2,110.05,47.96,54.66,54.27,56.31,5.74,4.12,2.72,5.42,0,1,East,Desktop
CUST_009348,Treatment,35.81,32.59,33.88,43.82,46.87,53.12,41.48,49.11,1.44,2.54,1.42,0.0,0,0,South,Desktop
CUST_006664,Treatment,13.06,24.08,44.16,36.47,68.42,42.74,44.36,46.74,4.5,3.01,2.09,2.46,0,0,North,Desktop
CUST_001813,Control,36.48,49.99,51.84,38.77,52.58,50.0,70.14,62.24,1.43,4.98,4.73,3.51,0,0,West,Desktop
CUST_009336,Treatment,71.95,94.47,91.86,88.11,32.99,56.56,53.95,59.66,7.2,5.99,4.63,3.04,0,0,North,Desktop
CUST_009393,Treatment,8.11,12.79,7.62,0.58,43.96,54.66,52.56,55.97,6.77,5.44,5.12,2.54,0,0,South,Desktop
CUST_000416,Control,17.74,21.19,6.31,16.71,45.69,52.78,46.23,45.03,0.0,2.97,1.23,2.83,0,0,East,Tablet
CUST_007842,Treatment,73.67,94.41,92.61,103.19,51.6,51.4,47.18,45.86,10.37,9.11,6.59,7.11,0,1,East,Mobile
CUST_005761,Treatment,62.99,71.25,71.36,77.94,59.19,62.09,46.39,48.09,2.87,3.63,3.68,3.57,0,0,South,Desktop
CUST_001087,Control,191.77,180.1,200.7,204.71,36.79,68.86,45.69,41.43,7.09,6.11,7.16,4.7,0,0,North,Mobile
CUST_008272,Treatment,16.25,12.47,20.8,13.35,56.22,52.1,51.99,52.77,2.69,0.92,0.0,0.49,0,1,South,Mobile
CUST_009194,Treatment,466.77,493.62,515.01,553.1,73.0,59.81,42.74,45.05,5.68,2.98,4.72,4.2,1,0,North,Mobile
CUST_000110,Control,26.55,1.33,15.97,29.57,44.52,39.89,61.5,56.06,1.2,2.98,2.49,1.11,0,0,East,Mobile
CUST_006149,Treatment,44.74,50.93,70.54,76.76,52.55,54.79,52.36,46.5,1.14,1.11,3.75,2.67,0,0,South,Desktop
CUST_003674,Control,69.82,92.16,99.64,85.92,61.4,45.13,38.7,41.29,3.15,5.21,3.33,6.47,1,0,South,Mobile
CUST_002726,Control,75.24,73.76,89.95,72.12,33.94,59.25,64.87,62.01,5.01,7.01,4.69,6.84,1,0,South,Desktop
CUST_007548,Treatment,15.74,20.58,15.52,34.64,54.9,65.16,47.72,48.94,1.03,0.0,0.9,0.0,0,1,South,Desktop
CUST_002934,Control,104.26,111.8,113.52,110.62,52.98,35.94,64.91,63.92,0.0,2.73,1.03,1.56,0,0,South,Desktop
CUST_006656,Treatment,23.35,44.16,26.98,36.66,51.6,52.3,56.06,51.95,3.89,1.34,5.98,2.84,0,0,North,Tablet
CUST_009209,Treatment,34.12,31.85,48.8,41.87,44.35,54.94,59.75,65.09,5.52,0.9,2.61,2.48,0,0,West,Desktop
CUST_009411,Treatment,38.55,19.71,25.06,32.64,50.96,45.97,59.37,64.33,7.98,5.36,7.6,4.12,0,0,West,Mobile
CUST_007251,Treatment,31.51,33.61,35.5,39.8,41.79,33.14,42.03,47.17,1.38,3.88,0.4,3.11,0,0,North,Mobile
CUST_009218,Treatment,95.8,82.54,110.14,130.17,48.37,68.56,56.9,59.05,2.7,3.45,2.22,3.59,0,0,North,Desktop
CUST_008816,Treatment,40.96,45.24,45.27,54.26,50.58,43.38,41.82,51.54,4.14,1.29,2.5,1.62,0,1,West,Mobile
CUST_009811,Treatment,204.82,214.71,219.07,233.82,62.53,43.99,61.96,60.67,1.37,2.42,2.34,1.6,1,0,East,Mobile
CUST_001707,Control,12.35,5.06,17.61,6.33,55.81,49.54,55.34,56.84,2.98,6.42,3.61,4.09,1,0,South,Mobile
CUST_001243,Control,57.02,67.44,60.45,61.72,34.35,61.92,47.99,44.94,3.21,5.57,1.79,3.69,0,0,North,Desktop
CUST_004268,Control,49.27,62.07,62.08,86.04,32.91,52.95,38.04,30.02,1.67,3.82,0.53,1.59,0,0,West,Desktop
CUST_003758,Control,32.92,40.86,42.68,34.49,58.88,51.92,39.93,43.75,2.47,2.34,3.42,3.2,0,0,West,Desktop
CUST_004819,Control,20.29,55.38,36.23,46.46,38.97,38.38,66.0,63.34,2.99,7.66,0.27,1.65,0,0,South,Desktop
CUST_006844,Treatment,10.41,10.59,3.67,0.0,37.93,36.32,45.93,42.14,10.17,7.25,7.05,7.47,0,0,East,Desktop
CUST_006975,Treatment,28.27,16.91,21.85,21.93,54.29,53.2,58.48,60.24,1.97,4.94,4.15,5.68,0,0,South,Desktop
CUST_003127,Control,61.18,52.37,60.33,79.1,51.81,52.02,59.03,55.94,4.35,3.0,3.87,3.52,0,0,North,Desktop
CUST_002659,Control,49.95,45.44,54.17,60.6,42.81,44.29,49.39,52.19,5.49,6.32,6.14,7.42,0,0,West,Desktop
CUST_007963,Treatment,22.63,25.7,18.4,32.25,74.41,50.51,54.07,52.87,5.29,4.76,4.48,2.73,0,1,East,Desktop
CUST_004476,Control,13.97,23.99,20.96,25.44,51.7,55.32,49.28,47.47,3.37,6.88,3.32,4.15,0,0,North,Mobile
CUST_009563,Treatment,166.49,189.79,188.16,206.74,58.51,34.4,46.57,44.39,7.43,5.77,5.85,2.98,0,1,East,Desktop
CUST_005364,Treatment,38.39,14.2,18.87,29.58,39.27,44.4,40.6,41.49,2.65,3.45,2.4,3.47,0,0,South,Mobile
CUST_002170,Control,22.92,37.51,13.2,10.98,44.07,47.95,49.21,50.1,2.63,4.06,1.99,1.9,0,0,South,Mobile
CUST_006432,Treatment,289.55,314.79,315.7,343.36,51.11,53.78,43.59,50.83,3.42,4.81,2.09,6.44,1,0,East,Mobile
CUST_002055,Control,56.35,68.64,73.66,88.52,62.89,25.99,45.99,46.85,5.94,5.07,5.45,8.91,0,0,North,Mobile
CUST_008715,Treatment,22.12,0.0,11.71,17.12,45.67,53.24,44.73,52.9,7.05,6.7,6.45,4.91,0,1,East,Desktop
CUST_003672,Control,42.34,37.52,46.27,50.14,45.6,63.55,47.49,45.88,1.7,2.7,1.04,0.32,0,0,East,Mobile
CUST_004841,Control,11.02,6.66,18.22,22.81,40.07,53.4,54.16,49.68,0.65,4.32,2.56,5.41,0,0,West,Desktop
CUST_003018,Control,30.51,47.55,55.87,49.7,50.96,47.81,49.55,54.07,4.14,3.88,7.21,2.77,0,0,East,Desktop
CUST_000365,Control,3.01,7.28,8.48,15.35,44.13,54.0,72.01,61.23,4.73,4.92,2.65,3.82,0,0,South,Desktop
CUST_008967,Treatment,0.0,6.57,2.92,4.81,53.13,47.71,60.43,56.86,3.88,1.5,4.04,0.06,0,0,West,Mobile
CUST_005935,Treatment,105.82,95.02,106.6,114.52,65.89,46.76,39.36,36.63,3.97,4.34,3.49,4.48,0,1,North,Desktop
CUST_002550,Control,166.37,172.89,177.46,193.77,42.99,64.74,42.84,39.35,6.15,3.62,6.73,6.82,1,0,West,Tablet
CUST_007280,Treatment,15.65,32.67,20.46,29.98,31.06,42.57,41.62,36.55,1.51,0.12,3.77,2.91,0,0,South,Desktop
CUST_008733,Treatment,43.6,53.33,64.77,48.38,47.18,54.17,42.65,42.87,4.27,3.05,3.18,0.72,0,0,North,Mobile
CUST_002828,Control,39.19,37.9,44.66,53.63,36.85,40.34,41.36,37.86,4.61,6.64,6.03,6.33,0,0,South,Desktop
CUST_004287,Control,173.27,181.52,175.24,184.75,57.89,55.64,54.79,48.84,10.38,7.7,10.5,6.17,0,0,South,Mobile
CUST_005408,Treatment,31.61,41.64,43.59,50.19,45.19,54.86,49.14,60.03,0.1,0.48,0.0,3.55,0,0,North,Mobile
CUST_007065,Treatment,36.54,49.11,46.26,42.6,36.41,58.04,61.24,57.82,0.0,0.0,2.27,1.61,0,0,North,Mobile
CUST_003235,Control,61.24,76.07,70.28,62.57,41.81,67.82,64.67,66.18,9.4,8.82,9.09,4.37,0,0,East,Tablet
CUST_009100,Treatment,59.89,44.75,47.54,48.28,48.42,45.39,44.54,57.43,7.95,7.45,3.98,2.18,0,1,East,Desktop
CUST_001122,Control,13.19,4.06,32.43,9.63,56.31,56.09,27.85,30.86,1.68,3.98,6.53,3.02,0,0,West,Desktop
CUST_006586,Treatment,40.76,27.0,35.38,41.45,39.74,56.35,55.81,53.16,2.89,1.02,1.97,3.74,0,0,North,Mobile
CUST_002254,Control,52.29,23.83,35.67,23.86,53.16,63.14,55.32,46.24,2.9,1.89,0.38,0.73,0,0,East,Desktop
CUST_005070,Treatment,7.74,5.11,1.06,6.43,39.36,43.84,45.74,45.68,3.06,0.7,3.74,1.47,0,0,North,Desktop
CUST_004701,Control,36.11,28.06,27.49,34.61,44.26,18.65,56.91,59.85,6.8,3.99,2.08,5.54,0,0,West,Desktop
CUST_004565,Control,52.55,41.06,32.95,42.62,37.56,56.42,52.74,52.79,0.25,1.57,0.0,1.08,0,0,West,Mobile
CUST_000542,Control,30.36,26.19,36.32,43.69,35.53,49.8,55.26,54.87,7.27,5.59,2.53,4.74,0,0,West,Tablet
CUST_006576,Treatment,38.1,55.36,44.39,46.58,56.66,67.46,51.1,50.38,4.49,6.07,6.05,3.16,0,0,North,Desktop
CUST_002416,Control,51.96,43.46,33.36,49.83,51.71,68.85,54.86,49.81,4.55,5.0,4.63,2.63,1,0,East,Desktop
CUST_001684,Control,60.98,68.3,76.66,81.76,59.95,57.69,43.02,38.45,9.55,5.09,5.46,3.8,0,0,North,Desktop
CUST_007073,Treatment,13.56,36.41,15.16,17.54,64.48,59.29,66.29,58.15,5.4,4.02,4.95,2.1,0,0,East,Desktop
CUST_000588,Control,37.65,30.31,21.09,26.56,49.29,55.63,66.18,63.5,6.36,4.7,6.74,2.48,0,0,North,Mobile
CUST_004370,Control,191.28,203.05,208.23,214.35,48.39,54.67,54.27,55.56,4.42,4.94,2.77,2.96,0,0,West,Mobile
CUST_000512,Control,169.23,182.19,182.4,208.27,37.98,31.86,37.19,39.38,1.33,0.95,3.74,3.59,0,1,West,Mobile
CUST_000800,Control,3.66,23.27,9.1,27.23,36.76,46.81,47.05,36.9,4.44,3.07,1.83,3.44,0,0,West,Mobile
CUST_009710,Treatment,96.3,94.54,115.82,107.86,36.09,54.81,64.81,53.8,1.15,2.29,1.6,1.9,0,1,North,Tablet
CUST_000679,Control,113.78,106.14,97.99,100.11,53.43,56.38,45.17,47.0,10.83,10.1,8.13,11.72,0,0,East,Desktop
CUST_003314,Control,32.69,37.07,21.12,32.23,37.18,43.25,45.16,40.02,3.86,2.49,0.11,0.0,0,0,East,Mobile
CUST_007312,Treatment,29.18,7.57,17.03,11.9,54.8,37.72,55.49,62.9,0.67,3.48,1.77,0.37,0,1,West,Desktop
CUST_008985,Treatment,55.89,47.23,52.21,52.7,47.81,36.82,55.24,48.47,6.24,5.07,3.48,2.76,0,0,North,Mobile
CUST_000902,Control,46.23,45.97,55.47,61.43,40.34,39.62,59.15,49.69,5.52,7.48,5.14,3.25,0,0,South,Mobile
CUST_006829,Treatment,35.19,37.6,39.17,44.89,41.86,48.01,35.69,39.42,6.36,5.61,2.71,2.57,0,0,West,Tablet
CUST_006038,Treatment,84.1,96.33,95.36,97.06,53.83,45.35,53.6,55.59,1.58,1.02,1.33,0.5,0,1,West,Mobile
CUST_000460,Control,37.87,46.33,43.71,43.69,53.81,37.85,48.45,53.42,9.11,5.11,4.33,6.02,1,0,South,Desktop
CUST_000755,Control,83.98,91.12,88.33,111.02,42.26,65.24,52.82,49.38,2.48,3.62,4.14,2.26,0,0,East,Desktop
CUST_001495,Control,11.4,40.01,34.28,22.48,46.5,42.27,55.08,46.31,0.0,2.1,3.2,5.14,0,0,North,Mobile
CUST_007615,Treatment,141.84,140.71,150.97,146.98,57.69,49.17,59.73,56.29,4.41,5.43,3.0,2.57,0,0,West,Mobile
CUST_001512,Control,1.32,14.45,12.11,0.0,61.34,56.41,41.68,42.97,3.11,2.73,2.15,3.02,0,0,East,Tablet
CUST_008590,Treatment,44.74,27.24,21.35,42.56,47.54,49.22,64.15,62.54,4.56,2.13,5.86,3.4,0,0,North,Mobile
CUST_004296,Control,20.95,17.34,29.61,18.9,61.52,41.92,53.84,56.29,4.2,2.44,5.0,1.76,0,0,North,Tablet
CUST_002199,Control,27.57,18.73,36.62,31.69,46.4,53.88,54.87,56.39,2.99,1.48,2.25,2.49,1,0,East,Mobile
CUST_001464,Control,41.98,21.55,33.01,29.88,42.8,58.15,52.19,49.2,2.81,1.63,3.95,0.72,0,0,North,Desktop
CUST_005841,Treatment,37.59,60.71,51.71,72.02,59.89,61.13,64.97,71.39,3.54,0.17,2.82,1.3,1,0,North,Mobile
CUST_001242,Control,73.92,80.46,69.1,83.53,56.13,40.92,50.34,51.37,9.09,8.37,10.41,6.82,0,0,South,Mobile
CUST_008953,Treatment,70.45,54.3,56.62,58.68,40.17,49.59,58.04,58.06,6.52,5.06,5.33,3.25,0,0,North,Mobile
CUST_004547,Control,14.74,10.78,26.6,18.91,39.03,56.82,47.0,50.25,3.35,1.28,1.64,3.02,1,0,South,Desktop
CUST_004001,Control,10.07,18.64,21.89,19.76,52.69,55.53,42.54,38.79,3.52,0.83,1.89,3.53,0,0,West,Tablet
CUST_004550,Control,52.5,60.6,45.4,63.42,40.99,39.15,53.75,57.53,2.9,1.96,1.74,1.81,0,0,East,Desktop
CUST_009682,Treatment,26.9,36.04,17.25,38.45,40.78,68.55,24.27,32.76,2.0,5.47,2.32,2.12,0,0,South,Tablet
CUST_002889,Control,37.78,34.22,31.29,33.9,50.23,49.17,33.79,43.16,2.46,3.23,3.36,1.51,1,0,East,Desktop
CUST_007242,Treatment,5.8,9.05,11.21,12.49,56.75,56.98,47.58,56.2,3.71,3.79,3.59,4.18,0,0,North,Desktop
CUST_004508,Control,33.74,42.0,46.66,56.83,46.71,47.04,57.04,59.81,3.31,3.3,4.53,2.16,0,0,North,Mobile
CUST_006444,Treatment,0.0,2.54,8.7,0.0,42.07,51.74,64.3,66.36,2.59,0.0,0.0,1.99,1,0,East,Mobile
CUST_001740,Control,10.2,1.98,3.79,14.02,47.63,45.9,53.96,59.27,5.51,2.65,5.14,5.42,0,0,South,Desktop
CUST_005308,Treatment,30.08,31.14,37.51,31.51,56.06,57.98,57.79,51.98,3.67,4.75,5.12,0.0,1,0,North,Desktop
