customer_id,group,revenue_pre_w1,revenue_pre_w2,revenue_pre_w3,revenue_post,engagement_tier,region,device_type,plan_type,tenure_months,new_customer
CUST_001578,Control,30.31,27.66,33.78,38.02,low,East,Mobile,Basic,2,1
CUST_001579,Control,107.03,108.96,112.55,138.72,low,East,Desktop,Enterprise,4,1
CUST_001580,Control,49.23,69.44,63.52,59.11,medium,West,Mobile,Premium,4,1
CUST_001581,Control,9.86,8.86,17.07,21.18,low,South,Mobile,Basic,11,0
CUST_001582,Treatment,89.2,77.98,104.35,123.74,high,South,Desktop,Premium,30,0
CUST_001583,Treatment,155.26,177.35,179.75,222.46,high,East,Mobile,Enterprise,26,0
CUST_001584,Control,84.79,95.89,82.54,100.79,medium,West,Mobile,Enterprise,12,0
CUST_001585,Treatment,64.75,85.18,79.16,73.45,low,South,Mobile,Premium,7,0
CUST_001586,Control,30.97,22.33,30.3,22.0,medium,West,Desktop,Basic,6,0
CUST_001587,Control,17.9,26.7,14.98,21.93,medium,North,Tablet,Basic,5,1
CUST_001588,Control,75.15,75.79,85.9,84.62,low,North,Desktop,Enterprise,32,0
CUST_001589,Control,117.97,110.9,110.38,134.02,high,East,Mobile,Premium,7,0
CUST_001590,Control,53.15,53.01,55.32,64.18,low,West,Desktop,Premium,5,1
CUST_001591,Control,21.9,25.59,35.56,40.31,low,South,Mobile,Basic,5,1
CUST_001592,Treatment,165.83,167.86,165.11,187.37,medium,East,Desktop,Enterprise,3,1
CUST_001593,Control,146.38,146.87,156.55,144.42,medium,East,Desktop,Enterprise,9,0
CUST_001594,Control,63.16,87.53,76.51,79.05,medium,East,Mobile,Premium,2,1
CUST_001595,Control,113.34,111.75,112.96,109.12,high,East,Desktop,Premium,4,1
CUST_001596,Control,72.34,52.71,47.68,57.88,medium,North,Desktop,Premium,3,1
CUST_001597,Control,30.1,37.83,48.89,34.85,high,North,Mobile,Basic,1,1
CUST_001598,Control,58.31,62.59,53.28,80.85,low,East,Desktop,Premium,34,0
CUST_001599,Control,125.91,150.33,155.62,150.97,medium,East,Mobile,Enterprise,6,0
CUST_001600,Treatment,81.79,87.87,77.44,106.04,medium,East,Desktop,Premium,5,1
CUST_001601,Control,50.61,63.28,52.66,57.82,high,West,Desktop,Basic,3,1
CUST_001602,Control,18.51,30.37,20.4,23.32,medium,East,Desktop,Basic,8,0
CUST_001603,Control,101.8,106.37,109.7,101.83,medium,North,Mobile,Premium,10,0
CUST_001604,Control,61.32,48.43,39.7,47.92,medium,East,Desktop,Basic,15,0
CUST_001605,Control,21.92,10.89,13.55,17.67,low,North,Mobile,Basic,12,0
CUST_001606,Treatment,128.58,125.37,129.92,150.92,medium,North,Desktop,Enterprise,11,0
CUST_001607,Control,10.09,16.72,13.11,27.92,low,South,Desktop,Basic,9,0
CUST_001608,Control,47.94,33.82,49.64,45.75,low,West,Desktop,Premium,21,0
CUST_001609,Treatment,40.54,36.16,33.36,35.45,low,West,Desktop,Premium,11,0
CUST_001610,Control,118.68,111.94,131.42,134.14,medium,South,Mobile,Enterprise,2,1
CUST_001611,Treatment,237.93,247.56,248.6,293.75,high,East,Desktop,Enterprise,1,1
CUST_001612,Control,67.33,63.91,58.86,61.14,low,East,Desktop,Premium,6,0
CUST_001613,Control,37.07,32.84,36.2,44.34,low,West,Desktop,Premium,36,0
CUST_001614,Treatment,52.61,49.44,57.22,67.29,high,East,Mobile,Premium,8,0
CUST_001615,Control,62.08,65.46,46.66,78.61,low,North,Mobile,Premium,22,0
CUST_001616,Treatment,45.47,60.44,56.65,62.47,low,South,Mobile,Premium,4,1
CUST_001617,Control,83.62,84.78,83.76,86.57,low,North,Desktop,Premium,10,0
CUST_001618,Control,35.24,22.83,19.65,38.36,medium,West,Tablet,Basic,2,1
CUST_001619,Control,3.53,4.45,6.05,18.13,low,West,Mobile,Basic,12,0
CUST_001620,Control,23.86,36.73,25.82,30.47,low,East,Mobile,Basic,19,0
CUST_001621,Treatment,33.17,36.12,39.23,31.42,medium,North,Tablet,Basic,4,1
CUST_001622,Treatment,31.25,30.64,48.87,38.79,low,North,Mobile,Premium,20,0
CUST_001623,Control,37.38,36.15,19.23,14.82,low,West,Desktop,Basic,14,0
CUST_001624,Control,96.85,119.09,108.23,99.95,medium,South,Desktop,Premium,3,1
CUST_001625,Control,34.44,18.7,37.4,35.04,medium,South,Desktop,Basic,10,0
CUST_001626,Treatment,55.11,38.91,57.76,46.63,high,North,Desktop,Basic,13,0
CUST_001627,Control,83.3,68.77,69.42,64.18,high,North,Mobile,Basic,11,0
CUST_001628,Control,28.88,25.16,32.03,31.3,medium,East,Mobile,Basic,28,0
CUST_001629,Treatment,15.43,11.15,13.28,32.58,medium,South,Mobile,Basic,5,1
CUST_001630,Control,27.81,42.7,51.37,63.17,low,West,Desktop,Premium,3,1
CUST_001631,Control,60.09,71.81,66.66,68.05,medium,West,Desktop,Premium,13,0
CUST_001632,Treatment,183.38,182.79,186.35,205.75,medium,North,Desktop,Enterprise,2,1
CUST_001633,Treatment,145.87,124.86,140.83,167.73,medium,East,Desktop,Enterprise,18,0
CUST_001634,Treatment,61.26,84.52,68.99,78.91,high,West,Mobile,Basic,35,0
CUST_001635,Control,32.33,36.68,43.61,39.41,medium,West,Mobile,Basic,8,0
CUST_001636,Treatment,58.51,69.61,70.74,63.29,high,North,Desktop,Basic,13,0
CUST_001637,Treatment,6.06,14.89,10.58,16.72,low,South,Mobile,Basic,1,1
CUST_001638,Treatment,58.54,47.6,47.93,50.77,medium,North,Desktop,Premium,41,0
CUST_001639,Control,49.95,52.04,50.47,64.66,medium,South,Mobile,Premium,1,1
CUST_001640,Control,22.99,26.38,11.77,28.29,medium,West,Desktop,Basic,24,0
CUST_001641,Control,77.84,74.75,75.8,92.57,low,East,Desktop,Enterprise,5,1
CUST_001642,Treatment,25.18,32.08,31.98,30.89,low,North,Desktop,Premium,3,1
CUST_001643,Treatment,11.86,15.23,13.98,13.75,low,North,Mobile,Basic,4,1
CUST_001644,Treatment,123.62,138.08,133.62,142.62,high,North,Desktop,Premium,1,1
CUST_001645,Treatment,67.17,58.59,57.72,56.6,low,East,Mobile,Premium,2,1
CUST_001646,Control,56.47,63.25,78.59,71.49,high,West,Mobile,Premium,18,0
CUST_001647,Treatment,20.21,20.71,15.2,19.94,low,West,Mobile,Basic,40,0
CUST_001648,Control,30.23,26.08,32.61,33.5,medium,East,Mobile,Basic,60,0
CUST_001649,Control,85.0,65.13,86.6,66.51,low,South,Mobile,Premium,14,0
CUST_001650,Treatment,28.78,20.38,33.21,19.26,medium,North,Tablet,Basic,3,1
CUST_001651,Treatment,42.17,34.75,46.38,52.58,medium,East,Mobile,Basic,5,1
CUST_001652,Control,23.06,27.93,39.23,34.27,medium,North,Mobile,Basic,17,0
CUST_001653,Control,53.14,44.25,62.62,48.89,low,North,Desktop,Premium,7,0
CUST_001654,Treatment,68.23,64.03,68.48,81.93,high,East,Desktop,Premium,38,0
CUST_001655,Control,23.91,24.76,22.58,27.71,low,South,Desktop,Premium,31,0
CUST_001656,Control,50.93,62.27,60.17,69.92,medium,North,Desktop,Premium,1,1
CUST_001657,Control,1.91,8.02,15.31,0.0,low,East,Mobile,Basic,13,0
CUST_001658,Control,134.61,133.73,138.43,132.64,medium,North,Desktop,Enterprise,2,1
CUST_001659,Treatment,19.11,21.18,30.37,1.76,medium,East,Desktop,Basic,12,0
CUST_001660,Control,19.97,24.74,20.49,34.2,medium,South,Mobile,Basic,11,0
CUST_001661,Treatment,15.14,27.1,23.54,37.99,medium,East,Desktop,Basic,1,1
CUST_001662,Control,85.84,84.94,99.48,109.24,low,West,Mobile,Enterprise,1,1
CUST_001663,Treatment,96.82,100.52,100.4,107.7,medium,West,Desktop,Enterprise,1,1
CUST_001664,Control,44.16,38.61,35.18,39.68,medium,East,Mobile,Basic,42,0
CUST_001665,Control,61.73,62.03,65.04,68.89,medium,East,Desktop,Premium,22,0
CUST_001666,Control,49.22,37.93,47.66,57.21,medium,West,Mobile,Premium,3,1
CUST_001667,Control,53.27,68.82,62.13,58.94,medium,East,Desktop,Premium,3,1
CUST_001668,Treatment,52.9,38.83,31.94,50.48,medium,East,Desktop,Premium,1,1
CUST_001669,Treatment,26.2,20.02,24.5,21.42,medium,North,Desktop,Basic,1,1
CUST_001670,Treatment,72.12,56.61,67.75,65.27,low,East,Desktop,Premium,8,0
CUST_001671,Control,45.34,35.4,30.86,44.0,medium,South,Tablet,Basic,7,0
CUST_001672,Treatment,61.27,52.19,46.24,47.95,high,East,Desktop,Basic,15,0
CUST_001673,Treatment,18.42,30.95,30.77,46.83,medium,South,Tablet,Basic,34,0
CUST_001674,Control,49.58,48.88,56.63,40.51,high,South,Tablet,Basic,50,0
CUST_001675,Treatment,27.8,52.26,39.49,40.23,low,South,Tablet,Premium,2,1
CUST_001676,Control,39.49,47.81,43.11,60.22,high,North,Desktop,Basic,3,1
CUST_001677,Treatment,58.94,47.7,55.26,63.45,high,North,Mobile,Basic,32,0
CUST_001678,Treatment,74.97,73.35,66.14,76.23,low,South,Mobile,Enterprise,14,0
CUST_001679,Treatment,89.88,83.97,93.1,101.61,medium,North,Desktop,Premium,6,0
CUST_001680,Control,50.38,46.67,64.45,68.99,medium,East,Desktop,Premium,43,0
CUST_001681,Control,35.83,47.35,33.43,36.74,medium,North,Mobile,Premium,28,0
CUST_001682,Control,86.1,105.29,100.52,102.29,high,South,Desktop,Premium,4,1
CUST_001683,Treatment,34.29,28.23,26.96,32.3,low,North,Desktop,Basic,26,0
CUST_001684,Treatment,31.36,35.74,29.2,19.43,low,West,Desktop,Basic,4,1
CUST_001685,Treatment,63.45,54.71,68.17,74.45,medium,North,Tablet,Premium,1,1
CUST_001686,Control,19.98,53.73,19.15,24.36,low,South,Mobile,Basic,5,1
CUST_001687,Treatment,54.55,46.05,33.94,25.89,medium,East,Desktop,Basic,1,1
CUST_001688,Treatment,37.4,41.7,35.14,42.05,low,West,Mobile,Premium,32,0
CUST_001689,Control,77.12,93.23,99.43,95.12,medium,West,Desktop,Premium,2,1
CUST_001690,Control,21.37,37.61,34.51,29.6,high,South,Desktop,Basic,11,0
CUST_001691,Control,45.31,19.85,39.89,22.27,low,North,Tablet,Basic,8,0
CUST_001692,Control,61.76,58.96,75.43,78.79,medium,North,Desktop,Premium,28,0
CUST_001693,Treatment,249.62,251.73,268.29,287.62,high,West,Mobile,Enterprise,24,0
CUST_001694,Control,16.12,35.58,32.44,18.6,low,West,Desktop,Basic,4,1
CUST_001695,Control,31.24,29.66,55.6,53.35,low,South,Mobile,Premium,6,0
CUST_001696,Treatment,25.67,43.27,26.73,45.48,high,South,Mobile,Basic,21,0
CUST_001697,Control,21.04,28.76,37.12,31.66,high,North,Mobile,Basic,11,0
CUST_001698,Control,20.82,21.91,16.02,38.28,low,West,Tablet,Basic,27,0
CUST_001699,Control,125.7,151.45,141.84,164.19,high,East,Desktop,Premium,14,0
CUST_001700,Treatment,66.52,46.44,57.55,74.36,medium,North,Desktop,Premium,16,0
CUST_001701,Control,166.78,163.73,179.87,175.03,medium,West,Desktop,Enterprise,5,1
CUST_001702,Treatment,26.67,30.22,21.55,38.99,medium,South,Desktop,Basic,1,1
CUST_001703,Treatment,27.39,23.8,28.43,21.28,low,North,Tablet,Basic,3,1
CUST_001704,Control,35.42,53.17,49.6,57.26,low,East,Desktop,Premium,6,0
CUST_001705,Control,66.76,60.4,80.89,66.19,low,East,Tablet,Enterprise,13,0
CUST_001706,Treatment,25.62,8.27,21.06,36.63,low,East,Tablet,Basic,2,1
CUST_001707,Control,105.35,105.35,103.16,121.52,medium,North,Desktop,Enterprise,11,0
CUST_001708,Treatment,51.54,38.54,64.37,41.36,high,East,Mobile,Basic,7,0
CUST_001709,Treatment,53.3,28.83,54.16,42.02,medium,North,Desktop,Premium,7,0
CUST_001710,Control,47.65,39.66,44.66,40.93,high,East,Mobile,Basic,6,0
CUST_001711,Treatment,68.6,61.27,53.48,62.97,medium,West,Desktop,Premium,9,0
CUST_001712,Treatment,97.71,100.29,111.96,109.8,low,West,Mobile,Enterprise,17,0
CUST_001713,Treatment,23.5,23.47,27.81,27.04,medium,North,Desktop,Basic,4,1
CUST_001714,Treatment,36.1,58.33,56.49,74.23,medium,East,Tablet,Premium,11,0
CUST_001715,Treatment,39.46,50.84,31.12,37.25,high,South,Tablet,Basic,3,1
CUST_001716,Treatment,70.29,73.74,65.95,81.08,medium,North,Mobile,Premium,6,0
CUST_001717,Treatment,11.21,28.93,14.3,45.77,high,South,Mobile,Basic,9,0
CUST_001718,Control,42.27,69.11,60.65,56.36,medium,North,Mobile,Premium,23,0
CUST_001719,Control,39.58,53.99,49.59,43.29,high,North,Desktop,Basic,2,1
CUST_001720,Treatment,43.93,45.94,42.13,39.07,low,North,Mobile,Premium,7,0
CUST_001721,Control,16.57,27.11,28.0,27.77,low,West,Desktop,Basic,7,0
CUST_001722,Treatment,58.58,54.98,66.58,59.0,high,West,Desktop,Premium,2,1
CUST_001723,Control,59.08,58.29,63.38,60.95,high,South,Desktop,Premium,6,0
CUST_001724,Treatment,64.19,74.78,58.79,69.08,medium,North,Mobile,Premium,28,0
CUST_001725,Treatment,43.43,52.85,41.4,50.44,medium,East,Desktop,Premium,48,0
CUST_001726,Treatment,12.01,7.12,5.86,18.45,low,East,Tablet,Basic,29,0
CUST_001727,Control,195.2,191.14,207.71,198.58,high,South,Mobile,Enterprise,7,0
CUST_001728,Control,47.1,41.65,47.32,64.84,low,East,Mobile,Premium,6,0
CUST_001729,Control,69.53,70.15,65.77,72.09,medium,West,Mobile,Premium,10,0
CUST_001730,Control,9.33,9.15,23.1,16.93,low,East,Mobile,Basic,1,1
CUST_001731,Control,41.84,48.31,43.34,41.17,high,West,Mobile,Basic,12,0
CUST_001732,Treatment,87.45,105.24,94.27,112.85,high,East,Mobile,Premium,1,1
CUST_001733,Treatment,109.77,106.73,132.9,123.29,medium,North,Desktop,Enterprise,7,0
CUST_001734,Treatment,38.73,39.5,41.5,39.65,low,East,Desktop,Premium,3,1
CUST_001735,Treatment,38.12,47.53,39.94,44.1,medium,West,Tablet,Basic,1,1
CUST_001736,Control,20.07,31.99,19.68,31.59,medium,West,Desktop,Basic,1,1
CUST_001737,Treatment,39.07,42.81,48.04,49.68,high,South,Mobile,Basic,14,0
CUST_001738,Treatment,14.47,5.37,22.64,1.14,low,South,Desktop,Basic,8,0
CUST_001739,Treatment,25.48,30.7,39.67,28.18,medium,North,Desktop,Basic,41,0
CUST_001740,Treatment,16.39,22.77,12.97,30.9,low,West,Desktop,Premium,4,1
CUST_001741,Treatment,51.76,46.63,56.36,63.78,high,East,Desktop,Basic,35,0
CUST_001742,Treatment,33.34,10.57,26.77,39.22,medium,East,Mobile,Basic,11,0
CUST_001743,Treatment,21.56,17.85,27.66,38.23,low,East,Desktop,Basic,3,1
CUST_001744,Treatment,132.98,154.71,141.07,178.93,medium,East,Desktop,Enterprise,9,0
CUST_001745,Treatment,73.0,69.62,78.64,84.33,medium,South,Desktop,Premium,17,0
CUST_001746,Treatment,73.37,73.71,63.51,67.46,low,East,Mobile,Enterprise,1,1
CUST_001747,Control,70.48,52.59,55.72,71.53,low,South,Desktop,Premium,2,1
CUST_001748,Treatment,47.46,50.69,36.7,50.9,medium,West,Desktop,Basic,12,0
CUST_001749,Control,122.35,109.0,118.99,124.56,high,East,Desktop,Premium,4,1
CUST_001750,Treatment,26.37,29.36,33.61,36.47,medium,East,Desktop,Basic,6,0
CUST_001751,Treatment,22.46,14.16,24.76,22.67,medium,South,Desktop,Basic,2,1
CUST_001752,Treatment,45.13,51.49,39.57,44.08,low,East,Mobile,Enterprise,21,0
CUST_001753,Control,40.45,40.88,42.98,53.04,low,West,Mobile,Premium,24,0
CUST_001754,Treatment,84.86,98.84,93.1,101.76,low,West,Mobile,Enterprise,1,1
CUST_001755,Treatment,86.13,98.62,95.79,120.47,high,East,Desktop,Premium,2,1
CUST_001756,Control,53.07,45.99,38.37,43.91,high,North,Desktop,Basic,14,0
CUST_001757,Control,154.58,144.98,150.3,170.47,high,North,Mobile,Premium,1,1
CUST_001758,Control,32.08,53.37,36.43,44.75,medium,South,Desktop,Basic,1,1
CUST_001759,Treatment,145.99,142.51,161.44,186.75,high,North,Desktop,Enterprise,11,0
CUST_001760,Treatment,108.95,140.76,122.06,158.91,high,East,Mobile,Enterprise,2,1
CUST_001761,Treatment,95.01,99.92,106.15,112.37,high,North,Mobile,Premium,6,0
CUST_001762,Control,17.99,24.21,26.51,16.7,medium,East,Mobile,Basic,15,0
CUST_001763,Control,38.5,64.87,57.06,74.15,low,East,Desktop,Premium,37,0
CUST_001764,Control,86.93,87.55,75.29,87.39,high,East,Tablet,Enterprise,3,1
CUST_001765,Control,43.25,46.94,39.55,44.33,low,West,Mobile,Premium,2,1
CUST_001766,Treatment,33.47,7.82,16.29,29.79,low,South,Desktop,Basic,38,0
CUST_001767,Treatment,44.19,26.15,43.1,39.4,medium,West,Mobile,Basic,7,0
CUST_001768,Treatment,55.0,67.81,57.38,75.01,low,East,Mobile,Enterprise,32,0
CUST_001769,Treatment,44.81,60.72,52.35,53.85,medium,East,Desktop,Basic,1,1
CUST_001770,Control,13.22,30.89,39.28,28.05,medium,West,Desktop,Basic,1,1
CUST_001771,Treatment,154.13,148.76,166.31,189.72,medium,South,Mobile,Enterprise,3,1
CUST_001772,Treatment,53.33,58.37,63.98,70.78,medium,North,Mobile,Premium,17,0
CUST_001773,Control,89.67,102.53,101.36,107.58,low,North,Mobile,Enterprise,6,0
CUST_001774,Treatment,14.13,18.06,22.4,16.63,low,East,Tablet,Basic,1,1
CUST_001775,Control,139.63,156.59,144.92,158.73,medium,South,Desktop,Enterprise,1,1
CUST_001776,Control,50.47,43.62,58.13,42.05,low,North,Desktop,Premium,1,1
CUST_001777,Control,56.74,64.22,73.74,73.27,high,North,Mobile,Premium,4,1
CUST_001778,Treatment,145.11,145.66,145.03,182.49,high,South,Tablet,Enterprise,26,0
CUST_001779,Control,61.07,63.07,58.65,67.38,high,East,Desktop,Basic,7,0
CUST_001780,Control,69.03,42.25,66.94,57.34,low,East,Desktop,Enterprise,11,0
CUST_001781,Treatment,43.67,41.53,41.79,38.56,high,North,Desktop,Basic,4,1
CUST_001782,Treatment,37.0,34.91,28.91,42.11,medium,North,Desktop,Basic,10,0
CUST_001783,Control,23.4,36.1,28.22,41.43,medium,East,Mobile,Basic,8,0
CUST_001784,Treatment,33.28,25.18,38.16,40.06,medium,West,Mobile,Basic,10,0
CUST_001785,Control,27.24,18.58,34.47,40.53,medium,West,Desktop,Basic,16,0
CUST_001786,Treatment,10.09,31.61,12.07,31.28,low,East,Desktop,Basic,58,0
CUST_001787,Control,41.45,61.28,54.97,46.16,high,South,Desktop,Basic,30,0
CUST_001788,Treatment,118.67,111.53,115.39,131.08,medium,South,Desktop,Enterprise,1,1
CUST_001789,Treatment,51.74,50.27,51.54,52.97,low,South,Mobile,Premium,4,1
CUST_001790,Control,27.79,29.27,39.39,26.73,medium,East,Desktop,Basic,7,0
CUST_001791,Control,64.61,75.61,59.72,78.09,high,South,Desktop,Premium,32,0
CUST_001792,Treatment,39.51,51.42,69.27,57.3,medium,East,Mobile,Premium,17,0
CUST_001793,Control,65.42,76.86,44.62,69.52,high,East,Mobile,Basic,4,1
CUST_001794,Control,49.79,52.53,47.97,41.08,medium,North,Desktop,Basic,12,0
CUST_001795,Control,23.37,31.76,33.5,31.86,low,East,Desktop,Basic,1,1
CUST_001796,Control,31.8,38.16,25.55,21.13,low,West,Desktop,Basic,13,0
CUST_001797,Control,18.35,38.28,43.62,36.54,medium,East,Mobile,Premium,1,1
CUST_001798,Control,24.35,34.42,37.09,36.65,medium,North,Tablet,Basic,5,1
CUST_001799,Control,225.13,225.7,239.26,253.2,high,South,Mobile,Enterprise,17,0
CUST_001800,Treatment,44.91,33.54,52.75,51.74,medium,South,Desktop,Premium,9,0
CUST_001801,Control,63.36,61.69,74.94,70.01,medium,North,Desktop,Premium,7,0
CUST_001802,Control,22.3,22.91,22.77,28.0,low,North,Desktop,Basic,8,0
CUST_001803,Treatment,48.57,55.62,45.45,52.95,low,East,Desktop,Premium,1,1
CUST_001804,Treatment,0.0,28.25,4.05,12.92,low,South,Desktop,Basic,1,1
CUST_001805,Treatment,21.18,14.7,13.86,27.6,low,South,Tablet,Basic,2,1
CUST_001806,Control,27.22,38.84,37.15,39.45,low,West,Tablet,Premium,8,0
CUST_001807,Control,96.66,98.7,96.0,103.56,medium,South,Mobile,Enterprise,1,1
CUST_001808,Treatment,54.59,58.87,59.58,60.73,medium,North,Desktop,Premium,18,0
CUST_001809,Control,16.45,34.69,11.63,35.04,medium,West,Desktop,Basic,6,0
CUST_001810,Control,76.9,86.79,86.52,94.52,low,North,Mobile,Premium,7,0
CUST_001811,Control,104.03,90.26,102.4,94.12,high,South,Desktop,Premium,23,0
CUST_001812,Treatment,32.24,50.27,38.95,47.91,high,East,Desktop,Basic,6,0
CUST_001813,Treatment,47.47,50.71,50.6,73.15,medium,North,Desktop,Premium,20,0
CUST_001814,Control,149.93,152.31,166.51,169.8,high,East,Desktop,Enterprise,1,1
CUST_001815,Control,31.56,53.6,47.08,37.53,medium,South,Desktop,Premium,14,0
CUST_001816,Control,14.1,34.17,27.86,31.07,low,West,Desktop,Basic,1,1
CUST_001817,Treatment,45.06,40.69,46.54,54.85,medium,East,Mobile,Basic,25,0
CUST_001818,Treatment,46.64,58.71,50.98,55.93,low,East,Desktop,Premium,7,0
CUST_001819,Control,61.33,51.12,53.1,51.48,low,West,Mobile,Premium,3,1
CUST_001820,Treatment,53.13,62.32,63.8,80.98,high,West,Mobile,Basic,24,0
CUST_001821,Control,31.01,18.74,25.75,29.9,medium,East,Mobile,Basic,1,1
CUST_001822,Treatment,119.33,107.09,130.73,162.25,high,East,Tablet,Enterprise,12,0
CUST_001823,Control,28.92,18.91,29.49,35.87,low,East,Mobile,Premium,13,0
CUST_001824,Treatment,43.54,35.04,38.86,35.55,medium,South,Desktop,Basic,9,0
CUST_001825,Control,59.5,58.82,80.38,66.67,low,East,Mobile,Premium,3,1
CUST_001826,Treatment,39.84,34.65,44.94,40.12,low,South,Mobile,Premium,10,0
CUST_001827,Control,31.13,19.8,43.34,20.61,low,South,Mobile,Basic,3,1
CUST_001828,Treatment,48.66,34.44,26.73,56.75,medium,East,Mobile,Basic,30,0
CUST_001829,Treatment,62.74,48.5,57.54,64.97,medium,East,Desktop,Premium,51,0
CUST_001830,Control,24.68,55.03,43.88,43.06,high,North,Desktop,Basic,15,0
CUST_001831,Control,22.75,39.29,26.19,18.11,medium,East,Mobile,Basic,1,1
CUST_001832,Control,60.04,53.0,69.31,71.27,high,East,Mobile,Basic,37,0
CUST_001833,Treatment,32.23,36.83,38.72,47.15,low,West,Mobile,Premium,1,1
CUST_001834,Treatment,38.87,24.92,42.03,42.28,medium,South,Desktop,Basic,28,0
CUST_001835,Treatment,52.47,50.87,66.58,69.65,medium,East,Desktop,Premium,2,1
CUST_001836,Control,85.44,90.99,93.57,87.95,medium,East,Desktop,Premium,1,1
CUST_001837,Control,102.35,113.39,124.0,119.88,medium,South,Desktop,Enterprise,18,0
CUST_001838,Treatment,43.39,44.18,39.88,38.42,low,South,Desktop,Premium,1,1
CUST_001839,Treatment,82.34,76.04,102.14,97.95,medium,West,Desktop,Enterprise,2,1
CUST_001840,Control,208.08,212.51,206.54,227.43,medium,East,Mobile,Enterprise,1,1
CUST_001841,Treatment,43.3,35.42,49.28,43.86,low,West,Desktop,Premium,15,0
CUST_001842,Control,16.89,27.96,8.79,30.35,medium,East,Desktop,Basic,1,1
CUST_001843,Control,28.85,34.31,45.0,34.49,medium,North,Desktop,Basic,3,1
CUST_001844,Treatment,38.38,50.11,23.85,43.43,low,South,Tablet,Basic,9,0
CUST_001845,Control,22.15,23.43,21.04,13.45,low,West,Desktop,Basic,4,1
CUST_001846,Treatment,62.35,51.5,47.28,61.23,high,South,Mobile,Basic,14,0
CUST_001847,Control,107.67,114.62,106.73,115.32,high,South,Desktop,Enterprise,1,1
CUST_001848,Treatment,29.58,28.8,23.51,22.74,low,North,Mobile,Basic,30,0
CUST_001849,Treatment,27.73,25.93,42.78,23.25,low,West,Desktop,Basic,2,1
CUST_001850,Treatment,47.16,55.96,53.84,59.98,medium,South,Desktop,Premium,13,0
CUST_001851,Control,33.76,37.7,37.88,44.21,high,West,Mobile,Basic,20,0
CUST_001852,Control,7.64,8.37,3.62,19.63,low,East,Mobile,Premium,1,1
CUST_001853,Control,30.86,41.54,26.23,42.88,medium,East,Mobile,Basic,12,0
CUST_001854,Treatment,21.9,12.81,22.48,14.54,low,West,Desktop,Basic,15,0
CUST_001855,Control,49.84,40.52,42.61,65.21,medium,East,Desktop,Basic,16,0
CUST_001856,Treatment,45.79,41.83,43.05,68.38,low,South,Tablet,Premium,14,0
CUST_001857,Control,46.5,50.72,44.8,57.65,medium,East,Mobile,Basic,4,1
CUST_001858,Control,129.95,106.75,112.18,110.4,high,East,Desktop,Premium,1,1
CUST_001859,Control,12.88,0.0,3.41,20.78,low,North,Mobile,Basic,1,1
CUST_001860,Treatment,39.94,29.14,32.86,44.26,medium,North,Mobile,Basic,3,1
CUST_001861,Control,41.48,26.98,22.06,24.46,low,North,Desktop,Basic,15,0
CUST_001862,Treatment,12.36,10.11,25.81,5.94,low,North,Desktop,Basic,7,0
CUST_001863,Control,34.17,21.91,28.43,25.14,low,West,Desktop,Basic,1,1
